data_point,u_q,coolant,stator_winding,u_d,stator_tooth,motor_speed,i_d,i_q,pm,stator_yoke,ambient,torque,profile_id
2756,87.7473373413086,18.4880676269531,72.0922012329102,-95.789680480957,57.4476737976074,4999.94775390625,-138.967315673828,53.3101005554199,63.9850311279297,40.6833229064941,23.197582244873,48.5585060119629,17
2757,87.5769805908203,18.5086097717285,72.0715713500977,-95.7145385742188,57.4498977661133,4999.9453125,-138.967163085938,53.3646278381348,63.9661407470703,40.7557716369629,23.1909503936768,48.4877052307129,17
2758,87.5542144775391,18.5583572387695,72.0725708007813,-95.8709869384766,57.4560279846191,4999.9560546875,-138.957870483398,53.3239364624023,63.9390640258789,40.7228546142578,23.1853141784668,48.5219535827637,17
2759,87.584602355957,18.6255702972412,72.0865097045899,-95.8185043334961,57.4604225158691,4999.95263671875,-138.88410949707,53.2822990417481,63.9399337768555,40.749195098877,23.1811962127686,48.4530830383301,17
2760,87.5552139282227,18.7021884918213,72.079833984375,-95.9302520751953,57.4635696411133,4999.95361328125,-138.855545043945,53.3189239501953,63.9505119323731,40.7318840026855,23.1779766082764,48.4852905273438,17
2761,87.5732116699219,18.7763404846191,72.0823211669922,-95.9681777954102,57.4658241271973,4999.95556640625,-138.784942626953,53.3561172485352,63.9499549865723,40.7087173461914,23.1685352325439,48.4874687194824,17
2762,87.5823593139648,18.8917064666748,72.0934906005859,-96.0163726806641,57.4395599365234,4999.9599609375,-138.738479614258,53.3705520629883,64.0032043457031,40.5965347290039,23.1659641265869,48.5567855834961,17
2763,87.418830871582,19.0057792663574,72.0780563354492,-96.121940612793,57.4427375793457,4999.95654296875,-138.691162109375,53.3761024475098,64.1341781616211,40.6791877746582,23.1674098968506,48.614429473877,17
2764,87.5075149536133,19.077657699585,72.0772171020508,-96.1551208496094,57.4509010314941,4999.947265625,-138.601333618164,53.388786315918,64.3075866699219,40.7738876342773,23.1615829467773,48.6395988464355,17
2765,87.5010528564453,19.104585647583,72.0898361206055,-96.1978225708008,57.4025802612305,4999.9462890625,-138.562911987305,53.3805160522461,64.4234771728516,40.6865386962891,23.1613311767578,48.5940132141113,17
2766,87.4966506958008,19.1010875701904,72.098258972168,-96.2327423095703,57.4019317626953,4999.94873046875,-138.48127746582,53.3829154968262,64.4894180297852,40.6423149108887,23.1640892028809,48.5547981262207,17
2767,87.3879852294922,19.0525207519531,72.0983963012695,-96.3701400756836,57.4198112487793,4999.95556640625,-138.465713500977,53.4171867370606,64.5676727294922,40.6405067443848,23.1666049957275,48.5346641540527,17
2768,87.3276596069336,18.9629707336426,72.1003036499023,-96.3739471435547,57.4344711303711,4999.9609375,-138.421737670898,53.4130363464355,64.5948944091797,40.6687355041504,23.1678695678711,48.5257186889649,17
2769,87.1952590942383,18.8737182617188,72.085319519043,-96.3525085449219,57.4449729919434,4999.9609375,-138.333160400391,53.3660163879395,64.6667633056641,40.5923805236816,23.1699295043945,48.5513763427734,17
2770,87.0943450927734,18.7772235870361,72.0712127685547,-96.4231414794922,57.4437408447266,4999.95849609375,-138.438430786133,53.3897552490234,64.7639007568359,40.649974822998,23.1749172210693,48.5926246643066,17
2771,87.1069793701172,18.6846790313721,72.0757598876953,-96.3528900146484,57.4091415405273,4999.951171875,-138.491348266602,53.3828544616699,64.8870239257812,40.6430168151856,23.1842002868652,48.6415786743164,17
2772,87.1357269287109,18.6056861877441,72.08740234375,-96.2720184326172,57.3887786865234,4999.94970703125,-138.612075805664,53.3567657470703,64.9559478759766,40.6155166625977,23.2148761749268,48.6366806030273,17
2773,87.2319488525391,18.5451812744141,72.089729309082,-96.1419677734375,57.3510551452637,4999.9501953125,-138.734619140625,53.343864440918,64.8469772338867,40.6199607849121,23.2496471405029,48.6596717834473,17
2774,87.3254776000977,18.5071601867676,72.0483627319336,-96.0384521484375,57.3632507324219,4999.9599609375,-138.870193481445,53.3283042907715,64.6830902099609,40.6030311584473,23.2773761749268,48.6664390563965,17
2775,87.4755554199219,18.4854946136475,71.9826202392578,-95.9533462524414,57.3567085266113,4999.95263671875,-138.87776184082,53.3376617431641,64.4588623046875,40.6110153198242,23.2900009155273,48.6417007446289,17
2776,87.605354309082,18.4965171813965,71.983039855957,-95.8865737915039,57.346809387207,4999.958984375,-138.959228515625,53.3390769958496,64.3038330078125,40.6730918884277,23.3071308135986,48.6450576782227,17
2777,87.6717987060547,18.5280532836914,72.0016784667969,-95.7828979492188,57.3397178649902,4999.9560546875,-138.996566772461,53.30224609375,64.2278594970703,40.4989242553711,23.3112869262695,48.5849113464356,17
2778,87.6694107055664,18.5757064819336,72.0256271362305,-95.7454681396484,57.369686126709,4999.9541015625,-139.004867553711,53.2802925109863,64.169807434082,40.2492408752441,23.2895317077637,48.5336723327637,17
2779,87.6818389892578,18.629077911377,72.0491638183594,-95.7816009521484,57.3706741333008,4999.951171875,-138.942199707031,53.282543182373,64.1737976074219,40.1816482543945,23.2642841339111,48.4929084777832,17
2780,87.4981842041016,18.7121772766113,72.0343399047852,-95.7659378051758,57.3933792114258,4999.9580078125,-138.932510375977,53.2699279785156,64.1986999511719,40.1601142883301,23.2409114837646,48.5072784423828,17
2781,87.5988311767578,18.7944202423096,72.0403289794922,-95.9243316650391,57.4155311584473,4999.94921875,-138.779312133789,53.3327713012695,64.270637512207,40.1765441894531,23.2213802337646,48.5257797241211,17
2782,87.4882354736328,18.9012794494629,72.0634078979492,-96.0141448974609,57.432201385498,4999.95361328125,-138.848022460938,53.3669357299805,64.3684768676758,40.1376876831055,23.2073860168457,48.6020584106445,17
2783,87.5292587280273,19.0091857910156,72.0793228149414,-96.041374206543,57.433162689209,4999.94873046875,-138.754592895508,53.3445129394531,64.5044860839844,40.123233795166,23.1918087005615,48.5510749816895,17
2784,87.5348968505859,19.0836639404297,72.0909957885742,-96.0537414550781,57.4426498413086,4999.951171875,-138.705535888672,53.3509864807129,64.6962432861328,40.2289810180664,23.1775150299072,48.5445175170898,17
2785,87.543327331543,19.1158428192139,72.0947723388672,-96.1771240234375,57.4510040283203,4999.96044921875,-138.656356811523,53.3928489685059,64.8319473266602,40.2683715820313,23.1734428405762,48.5540809631348,17
2786,87.401969909668,19.1080226898193,72.0996322631836,-96.1368865966797,57.4568214416504,4999.94970703125,-138.585067749023,53.3173828125,64.930534362793,40.2075233459473,23.1727676391602,48.5080108642578,17
2787,87.4257507324219,19.0606002807617,72.1058959960938,-96.2726287841797,57.4609909057617,4999.94873046875,-138.531631469727,53.3797874450684,64.9536056518555,40.1222915649414,23.1715888977051,48.5031089782715,17
2788,87.3543395996094,18.9736499786377,72.1072998046875,-96.3358154296875,57.4639778137207,4999.95361328125,-138.502227783203,53.3910865783691,64.98486328125,40.1896667480469,23.1510047912598,48.5126762390137,17
2789,87.2573013305664,18.8810119628906,72.060920715332,-96.4499053955078,57.466911315918,4999.9501953125,-138.482055664063,53.4167556762695,65.0142440795898,40.4000053405762,23.1319122314453,48.4962539672852,17
2790,87.2153244018555,18.7792434692383,71.9951629638672,-96.3994293212891,57.4683876037598,4999.94970703125,-138.442169189453,53.3865432739258,65.0945129394531,40.4196472167969,23.1350116729736,48.5460357666016,17
2791,87.0959320068359,18.6766262054443,71.9738311767578,-96.4338836669922,57.4692802429199,4999.9521484375,-138.5146484375,53.3974304199219,65.1842269897461,40.444709777832,23.1445350646973,48.6044960021973,17
2792,87.0177536010742,18.6063480377197,71.984489440918,-96.3457336425781,57.4699172973633,4999.9541015625,-138.474197387695,53.3325119018555,65.1655883789063,40.5294342041016,23.1322364807129,48.6283836364746,17
2793,87.130989074707,18.5619354248047,71.9887161254883,-96.2847595214844,57.4703712463379,4999.9501953125,-138.496017456055,53.3396797180176,65.055419921875,40.6213607788086,23.1126441955566,48.6187591552734,17
2794,87.2418746948242,18.5200462341309,71.9751510620117,-96.1355972290039,57.4706993103027,4999.95263671875,-138.593017578125,53.3470001220703,64.8664779663086,40.7358741760254,23.1115589141846,48.5969848632813,17
2795,87.4118957519531,18.5054473876953,71.9908981323242,-96.0561065673828,57.4717292785645,4999.94970703125,-138.677398681641,53.3504791259766,64.6780166625977,40.8281326293945,23.1242523193359,48.6170234680176,17
2796,87.5487518310547,18.514066696167,72.0134811401367,-95.8742752075195,57.4726371765137,4999.94921875,-138.805099487305,53.3271102905273,64.4957656860352,40.8872413635254,23.123872756958,48.5776100158691,17
2797,87.7215728759766,18.5425090789795,72.0252227783203,-95.7953033447266,57.4724922180176,4999.9521484375,-138.833953857422,53.3363037109375,64.4219207763672,40.9153327941895,23.1156787872314,48.5065078735352,17
2798,87.7483978271484,18.5760345458984,72.0394515991211,-95.7225112915039,57.4722175598145,4999.953125,-138.813903808594,53.3094367980957,64.4308929443359,40.9598579406738,23.1100788116455,48.5875549316406,17
2799,87.7668304443359,18.6313934326172,72.0303039550781,-95.6344680786133,57.4720230102539,4999.9541015625,-138.860473632813,53.2451362609863,64.4629211425781,40.9194145202637,23.1045608520508,48.5090065002441,17
2800,87.6975402832031,18.7084255218506,72.0349426269531,-95.7268524169922,57.4718818664551,4999.95751953125,-138.914932250977,53.2758369445801,64.5166854858398,40.9249382019043,23.1143703460693,48.449592590332,17
2801,87.6553955078125,18.818380355835,72.0166625976563,-95.8414535522461,57.4717788696289,4999.9501953125,-138.904479980469,53.3212661743164,64.5438461303711,40.7962760925293,23.1303634643555,48.4704399108887,17
2802,87.5769348144531,18.9310722351074,72.0010147094727,-95.8414764404297,57.4621505737305,4999.94775390625,-138.901031494141,53.301513671875,64.5541915893555,40.766227722168,23.1415519714355,48.4260063171387,17
2803,87.4362030029297,19.0172252655029,72.0223693847656,-96.0215148925781,57.4635887145996,4999.96142578125,-138.890350341797,53.3601226806641,64.6411666870117,40.7132186889649,23.1492233276367,48.5425682067871,17
2804,87.4767761230469,19.082311630249,72.0443649291992,-96.012580871582,57.466007232666,4999.95166015625,-138.756042480469,53.3463706970215,64.7888488769531,40.6963386535645,23.1559524536133,48.5790863037109,17
2805,87.4250106811524,19.098726272583,72.0171661376953,-96.0665893554688,57.4675712585449,4999.9580078125,-138.782257080078,53.3640899658203,64.8901672363281,40.7785873413086,23.1602363586426,48.5375289916992,17
2806,87.4988555908203,19.0712909698486,71.9920806884766,-96.0507583618164,57.4583358764648,4999.95849609375,-138.669143676758,53.3509292602539,64.9543762207031,40.8512344360352,23.1632270812988,48.5524673461914,17
2807,87.5247650146484,19.000919342041,71.9859619140625,-96.0932235717774,57.4606857299805,4999.9560546875,-138.615509033203,53.3852310180664,64.9376831054687,40.8791809082031,23.1651000976562,48.4594612121582,17
2808,87.5430068969727,18.9123115539551,72.0082550048828,-96.1322021484375,57.4655227661133,4999.95458984375,-138.526794433594,53.3781280517578,64.8787307739258,40.8791961669922,23.159309387207,48.4003257751465,17
2809,87.3584289550781,18.8276500701904,72.0280075073242,-96.1696319580078,57.4675598144531,4999.95361328125,-138.44807434082,53.3493118286133,64.8121948242188,40.8505210876465,23.1451663970947,48.4664039611816,17
2810,87.3506240844727,18.7343482971191,72.0461196899414,-96.2890548706055,57.4686851501465,4999.9423828125,-138.369232177734,53.3687286376953,64.7615661621094,40.8915061950684,23.1136646270752,48.4956436157227,17
2811,87.2510375976563,18.6423568725586,72.0634231567383,-96.2737121582031,57.4694900512695,4999.94482421875,-138.381042480469,53.3288459777832,64.7969436645508,40.9604835510254,23.1001300811768,48.488208770752,17
2812,87.1531753540039,18.5594730377197,72.0331802368164,-96.3066253662109,57.4700660705566,4999.9560546875,-138.449020385742,53.3510818481445,64.8321685791016,40.961124420166,23.0962791442871,48.5028495788574,17
2813,87.2062683105469,18.4996204376221,72.0051345825195,-96.3107681274414,57.4704818725586,4999.95703125,-138.404907226563,53.3754997253418,64.8418273925781,40.9987411499023,23.0956726074219,48.5178451538086,17
2814,87.1971206665039,18.4623737335205,72.0027923583984,-96.194694519043,57.470775604248,4999.95458984375,-138.487121582031,53.3257713317871,64.6962127685547,40.9443435668945,23.0869159698486,48.5342102050781,17
2815,87.1351547241211,18.453332901001,71.9939193725586,-96.2325820922852,57.4415168762207,4999.9541015625,-138.528747558594,53.3558959960938,64.5316848754883,40.9417953491211,23.0712966918945,48.6761054992676,17
2816,87.2818832397461,18.4814472198486,72.0124130249023,-96.1623229980469,57.4628219604492,4999.94873046875,-138.615020751953,53.3706359863281,64.4068374633789,40.9525299072266,23.0269050598145,48.6815185546875,17
2817,87.4473342895508,18.5154342651367,72.0310668945313,-95.9871978759766,57.4624862670899,4999.94091796875,-138.721496582031,53.3317680358887,64.4583587646484,40.8831253051758,23.0020351409912,48.6136817932129,17
2818,87.5891799926758,18.5491027832031,72.0245132446289,-95.8856048583984,57.4321479797363,4999.94921875,-138.842636108398,53.3284301757813,64.6670837402344,40.7661094665527,22.966667175293,48.5584716796875,17
2819,87.7197113037109,18.6040363311768,72.0316467285156,-95.7231369018555,57.4434776306152,4999.95556640625,-138.865463256836,53.291259765625,64.8552169799805,40.8069190979004,22.912483215332,48.4163055419922,17
2820,87.8555145263672,18.6730575561523,72.0364303588867,-95.6678695678711,57.4418716430664,4999.94873046875,-138.795135498047,53.3029632568359,64.9806442260742,40.8312835693359,22.8575286865234,48.4355239868164,17
2821,87.65478515625,18.7637538909912,72.0089263916016,-95.7177200317383,57.4482612609863,4999.9580078125,-138.869003295898,53.2766075134277,65.0914001464844,40.8161926269531,22.80641746521,48.4384346008301,17
2822,87.7095336914062,18.8562240600586,71.97900390625,-95.7254409790039,57.4556503295898,4999.9521484375,-138.799865722656,53.2763137817383,65.162841796875,40.7490158081055,22.7817401885986,48.49560546875,17
2823,87.67138671875,18.9616470336914,71.9960479736328,-95.7221527099609,57.460319519043,4999.955078125,-138.794586181641,53.2682685852051,65.1886138916016,40.830322265625,22.7585639953613,48.4314575195313,17
2824,87.6590881347656,19.0328845977783,72.0219955444336,-95.8168334960937,57.4634971618652,4999.947265625,-138.751205444336,53.3245086669922,65.1437225341797,40.8799285888672,22.7419776916504,48.4360313415527,17
2825,87.6630020141602,19.0380954742432,72.0065383911133,-95.8487243652344,57.4657745361328,4999.953125,-138.683090209961,53.3358917236328,65.0099334716797,40.9448432922363,22.7364654541016,48.4415588378906,17
2826,87.5952606201172,19.0109920501709,72.0049438476562,-95.9226760864258,57.4674034118652,4999.95654296875,-138.650024414063,53.336784362793,64.8258819580078,40.9873123168945,22.715669631958,48.500057220459,17
2827,87.4929428100586,18.9505138397217,72.0051803588867,-95.9984817504883,57.4582176208496,4999.95703125,-138.608825683594,53.3522605895996,64.5930252075195,40.9992866516113,22.6857471466064,48.5253753662109,17
2828,87.5598983764649,18.8736133575439,72.0014038085938,-96.0747299194336,57.4406890869141,4999.953125,-138.52946472168,53.3586769104004,64.454963684082,40.9184761047363,22.6306819915771,48.5257225036621,17
2829,87.6410980224609,18.7969837188721,72.0229949951172,-96.1118927001953,57.4453964233399,4999.9501953125,-138.409469604492,53.3906784057617,64.3952941894531,40.934024810791,22.5960426330566,48.4835624694824,17
2830,87.6057205200195,18.718692779541,72.0509796142578,-96.2393188476563,57.4528007507324,4999.95654296875,-138.367080688477,53.421012878418,64.3714981079102,40.9557342529297,22.6256923675537,48.4609451293945,17
2831,87.5460662841797,18.629711151123,72.0710372924805,-96.3027420043945,57.4581108093262,4999.94970703125,-138.316421508789,53.4221458435059,64.3311538696289,40.9439506530762,22.6588649749756,48.4080581665039,17
2832,87.3063125610352,18.5577144622803,72.0847930908203,-96.2785720825195,57.4619140625,4999.9580078125,-138.260147094727,53.3411254882813,64.3145904541016,40.9492454528809,22.663688659668,48.402042388916,17
2833,87.2384490966797,18.5162887573242,72.0942993164063,-96.4775772094727,57.4646377563477,4999.9501953125,-138.297317504883,53.434440612793,64.3382186889648,40.931583404541,22.6669750213623,48.4519119262695,17
2834,87.1630172729492,18.4944934844971,72.0937042236328,-96.3773880004883,57.4578285217285,4999.94775390625,-138.397201538086,53.3827476501465,64.357063293457,40.9135475158691,22.6848754882812,48.5732078552246,17
2835,87.1731338500977,18.4939804077148,72.0909576416016,-96.2777633666992,57.451099395752,4999.9521484375,-138.464141845703,53.3860893249512,64.4296798706055,40.6712150573731,22.6907405853271,48.5026321411133,17
2836,87.1978607177734,18.5071392059326,72.0530242919922,-96.1903076171875,57.4550399780273,4999.95751953125,-138.566040039063,53.3699455261231,64.6410903930664,40.6084785461426,22.6922245025635,48.5443801879883,17
2837,87.2799224853516,18.5358982086182,72.0228652954102,-96.1068267822266,57.4597129821777,4999.9541015625,-138.672668457031,53.3751449584961,64.7739791870117,40.6027183532715,22.7398681640625,48.5626106262207,17
2838,87.3205108642578,18.5793228149414,71.9977645874023,-95.9798812866211,57.4542999267578,4999.95703125,-138.700134277344,53.333553314209,64.6985931396484,40.5113525390625,22.7826614379883,48.5884552001953,17
2839,87.5606536865234,18.6379280090332,72.0079116821289,-95.8910217285156,57.4573364257813,4999.94970703125,-138.755554199219,53.3434677124023,64.5236511230469,40.5801620483399,22.8295745849609,48.5352172851563,17
2840,87.7297897338867,18.7053775787354,72.0378189086914,-95.7730331420899,57.4621543884277,4999.95068359375,-138.782836914063,53.3076210021973,64.4118957519531,40.610767364502,22.8490715026855,48.4752883911133,17
2841,87.8033599853516,18.7781105041504,72.0612564086914,-95.658073425293,57.4363021850586,4999.94384765625,-138.785827636719,53.2758827209473,64.32958984375,40.704776763916,22.8143482208252,48.4381904602051,17
2842,87.8232192993164,18.8657779693604,72.0716171264648,-95.6400604248047,57.4211196899414,4999.9501953125,-138.772476196289,53.284553527832,64.2968521118164,40.7155418395996,22.8543128967285,48.3691749572754,17
2843,87.7808990478516,18.970775604248,72.0604019165039,-95.6590042114258,57.4226112365723,4999.955078125,-138.771759033203,53.2711143493652,64.2719116210938,40.5204277038574,22.9132461547852,48.3673667907715,17
2844,87.6350631713867,19.059497833252,72.0656127929688,-95.7279205322266,57.434627532959,4999.95263671875,-138.725173950195,53.2564811706543,64.236198425293,40.3921012878418,22.9713745117188,48.4230155944824,17
2845,87.6263732910156,19.0869979858398,72.0815200805664,-95.7565765380859,57.4363250732422,4999.953125,-138.721755981445,53.2766799926758,64.2117767333984,40.4128684997559,23.0155639648437,48.4769821166992,17
2846,87.5973739624024,19.0462341308594,72.0929183959961,-95.8552627563477,57.4348945617676,4999.94921875,-138.709823608398,53.3194847106934,64.2120590209961,40.5575981140137,23.0455551147461,48.4086647033691,17
2847,87.6169738769531,18.9777603149414,72.099853515625,-95.9364776611328,57.4432640075684,4999.95263671875,-138.642730712891,53.3407592773438,64.3307037353516,40.6905364990234,23.0766105651855,48.4195098876953,17
2848,87.6288146972656,18.8931465148926,72.1035079956055,-96.0209426879883,57.4520721435547,4999.94970703125,-138.58625793457,53.3690071105957,64.5411071777344,40.7234077453613,23.0885028839111,48.4384841918945,17
2849,87.5978088378906,18.80615234375,72.1057815551758,-96.0082550048828,57.4577560424805,4999.95263671875,-138.546813964844,53.3236083984375,64.7664413452148,40.7844963073731,23.0982761383057,48.4551391601562,17
2850,87.4318008422852,18.7143249511719,72.109260559082,-96.0602035522461,57.4616584777832,4999.95263671875,-138.509567260742,53.3088569641113,64.9604797363281,40.8199081420898,23.1172828674316,48.5022048950195,17
2851,87.4312973022461,18.6474380493164,72.0757827758789,-96.0923461914063,57.4644546508789,4999.94970703125,-138.461669921875,53.3165245056152,65.0814514160156,40.824520111084,23.1351509094238,48.490608215332,17
2852,87.4323043823242,18.6040515899658,72.0122375488281,-96.1656951904297,57.4664611816406,4999.955078125,-138.37516784668,53.3134689331055,65.1422348022461,40.630729675293,23.1578407287598,48.4934425354004,17
2853,87.3115539550781,18.5644912719727,71.9548416137695,-96.1996307373047,57.4591331481934,4999.9521484375,-138.391876220703,53.3316535949707,65.1844024658203,40.584846496582,23.1787528991699,48.5333290100098,17
2854,87.2409973144531,18.5378170013428,71.960693359375,-96.262825012207,57.452033996582,4999.95458984375,-138.371917724609,53.3158226013184,65.2425537109375,40.5993270874023,23.1837100982666,48.5824928283691,17
2855,87.1045379638672,18.5266933441162,72.0045318603516,-96.2359085083008,57.4557113647461,4999.9619140625,-138.373153686523,53.305850982666,65.2706298828125,40.588249206543,23.1840591430664,48.6230888366699,17
2856,87.1409530639648,18.5495433807373,72.0361328125,-96.2295455932617,57.4601936340332,4999.9501953125,-138.408737182617,53.3345336914063,65.2302017211914,40.613166809082,23.1833076477051,48.7397918701172,17
2857,87.1969985961914,18.5797252655029,72.0603942871094,-96.1504898071289,57.4634056091309,4999.95166015625,-138.520584106445,53.3482208251953,65.0410308837891,40.6836967468262,23.1866283416748,48.685863494873,17
2858,87.3379440307617,18.6243114471436,72.0760803222656,-96.008430480957,57.4657096862793,4999.9541015625,-138.587921142578,53.3483657836914,64.8148498535156,40.6289443969727,23.1847953796387,48.6721458435059,17
2859,87.5167999267578,18.6981582641602,72.0860137939453,-95.8712844848633,57.4673576354981,4999.953125,-138.636947631836,53.3129997253418,64.7881393432617,40.6547164916992,23.1775093078613,48.645565032959,17
2860,87.6479339599609,18.773681640625,72.0937881469727,-95.8117980957031,57.4685401916504,4999.958984375,-138.748672485352,53.3252067565918,64.9350814819336,40.5900535583496,23.1792335510254,48.5867424011231,17
2861,87.6700592041016,18.8496780395508,72.1000900268555,-95.7677536010742,57.4693870544434,4999.95361328125,-138.783828735352,53.3203811645508,65.0854415893555,40.617790222168,23.1888427734375,48.5782623291016,17
2862,87.8562622070313,18.92653465271,72.1045227050781,-95.6049346923828,57.4699935913086,4999.9501953125,-138.730819702148,53.2749404907227,65.1692962646484,40.6920890808105,23.2139492034912,48.4657020568848,17
2863,87.8290481567383,19.0140151977539,72.1072387695313,-95.6364974975586,57.4704284667969,4999.951171875,-138.771621704102,53.287914276123,65.219123840332,40.7517585754395,23.2507209777832,48.3986282348633,17
2864,87.7980041503906,19.0836639404297,72.1092224121094,-95.6894683837891,57.4707374572754,4999.94921875,-138.762878417969,53.2809715270996,65.273681640625,40.8373603820801,23.2750587463379,48.3602447509766,17
2865,87.780403137207,19.114294052124,72.1100692749023,-95.7199020385742,57.4709625244141,4999.95263671875,-138.722457885742,53.3088188171387,65.2696533203125,40.8910446166992,23.3083744049072,48.3603057861328,17
2866,87.7561950683594,19.1012058258057,72.1133728027344,-95.8109359741211,57.4711227416992,4999.95068359375,-138.679183959961,53.3452682495117,65.1986923217774,40.7985343933106,23.3612117767334,48.3407592773438,17
2867,87.6356964111328,19.0353164672852,72.1144714355469,-95.8152160644531,57.4712371826172,4999.95068359375,-138.607315063477,53.3337554931641,65.04931640625,40.6201171875,23.4045867919922,48.3976516723633,17
2868,87.6550827026367,18.9471263885498,72.1149063110352,-95.9048156738281,57.4713172912598,4999.95947265625,-138.572525024414,53.3625259399414,64.8926086425781,40.5762481689453,23.4232311248779,48.4108276367188,17
2869,87.6186828613281,18.85107421875,72.1168441772461,-95.9696655273438,57.471378326416,4999.955078125,-138.565887451172,53.3402824401856,64.7127685546875,40.6491737365723,23.4078807830811,48.4220733642578,17
2870,87.6594009399414,18.7563228607178,72.117805480957,-96.0642166137695,57.4714202880859,4999.94921875,-138.498107910156,53.3723602294922,64.6224822998047,40.7380294799805,23.3838558197021,48.4757118225098,17
2871,87.6191253662109,18.6768589019775,72.1183776855469,-96.1101150512695,57.4714508056641,4999.955078125,-138.471252441406,53.3679733276367,64.5615463256836,40.7953758239746,23.3699131011963,48.453369140625,17
2872,87.5503997802734,18.6178283691406,72.1193237304688,-96.1059265136719,57.4714736938477,4999.9453125,-138.435775756836,53.3357582092285,64.5422134399414,40.74267578125,23.3733673095703,48.4068412780762,17
2873,87.409294128418,18.5800857543945,72.1093902587891,-96.2048187255859,57.4714889526367,4999.94580078125,-138.320877075195,53.3366928100586,64.5423889160156,40.6855812072754,23.4048519134521,48.3952598571777,17
2874,87.3815841674805,18.5427799224854,72.0777282714844,-96.2514953613281,57.4715003967285,4999.9580078125,-138.256790161133,53.337043762207,64.5474090576172,40.6446723937988,23.4343872070312,48.3737945556641,17
2875,87.3015899658203,18.5206565856934,72.0626678466797,-96.2994689941406,57.4715080261231,4999.95947265625,-138.269149780273,53.3605422973633,64.5098419189453,40.6202964782715,23.4464435577393,48.4015846252441,17
2876,87.2958526611328,18.5377235412598,72.0794067382812,-96.2961273193359,57.4715118408203,4999.95849609375,-138.254486083984,53.3749313354492,64.5041961669922,40.442756652832,23.450532913208,48.4859886169434,17
2877,87.2448577880859,18.5736618041992,72.0909805297852,-96.2946624755859,57.4628791809082,4999.94921875,-138.334213256836,53.3792686462402,64.6029968261719,40.3329162597656,23.4490203857422,48.5784187316895,17
2878,87.1447448730469,18.6224155426025,72.0859909057617,-96.2122192382813,57.4604606628418,4999.95556640625,-138.456466674805,53.3466682434082,64.8388061523437,40.4237213134766,23.4311466217041,48.6062812805176,17
2879,87.2617416381836,18.6842975616455,72.0704650878906,-96.1566390991211,57.454963684082,4999.95068359375,-138.517562866211,53.3907241821289,64.9478149414063,40.391731262207,23.4046497344971,48.6726036071777,17
2880,87.3716125488281,18.7406253814697,72.0558166503906,-96.0152816772461,57.4547882080078,4999.9541015625,-138.658828735352,53.3304023742676,64.8193054199219,40.2205543518066,23.3963623046875,48.6479797363281,17
2881,87.5099563598633,18.8148307800293,72.0454559326172,-95.9044418334961,57.4595336914063,4999.95703125,-138.788864135742,53.3454780578613,64.6658935546875,40.1237335205078,23.4171257019043,48.5859184265137,17
2882,87.7407836914063,18.9244709014893,72.0568542480469,-95.8127288818359,57.4629325866699,4999.9521484375,-138.775863647461,53.3330307006836,64.6271362304688,40.072940826416,23.4566593170166,48.5883140563965,17
2883,87.8396759033203,19.0244598388672,72.0699996948242,-95.7391204833984,57.4666023254395,4999.9521484375,-138.80908203125,53.3397407531738,64.6809234619141,40.1614418029785,23.5201473236084,48.593318939209,17
2884,87.7632141113281,19.0837078094482,72.0814208984375,-95.658317565918,57.468692779541,4999.955078125,-138.792007446289,53.2960052490234,64.7852783203125,40.2654342651367,23.5838279724121,48.5215454101563,17
2885,87.7724227905273,19.0930633544922,72.0928497314453,-95.6702041625977,57.4694976806641,4999.947265625,-138.7734375,53.3225746154785,64.9331359863281,40.2168388366699,23.6281986236572,48.5567092895508,17
2886,87.7828750610352,19.0686435699463,72.09423828125,-95.6721801757812,57.4700736999512,4999.9482421875,-138.709228515625,53.3099174499512,65.077033996582,40.2525138854981,23.6870822906494,48.4949913024902,17
2887,87.7046279907227,19.0117168426514,72.093391418457,-95.7412109375,57.4704856872559,4999.95556640625,-138.714004516602,53.3367767333984,65.1861343383789,40.4044342041016,23.7440013885498,48.5015602111816,17
2888,87.7467422485352,18.9364261627197,72.1001510620117,-95.8125,57.4707794189453,4999.95556640625,-138.611053466797,53.3581008911133,65.1265869140625,40.4399147033691,23.7853679656982,48.4226531982422,17
2889,87.7163467407227,18.8596000671387,72.1042251586914,-95.8962783813477,57.4709930419922,4999.95556640625,-138.591247558594,53.3881454467773,64.9492950439453,40.4266471862793,23.8462066650391,48.4550743103027,17
2890,87.5322189331055,18.776008605957,72.1065216064453,-95.9649353027344,57.4711418151856,4999.95166015625,-138.579498291016,53.3613471984863,64.7983779907227,40.5368385314941,23.922420501709,48.5130043029785,17
2891,87.6013641357422,18.6889209747314,72.1077117919922,-95.9460067749023,57.4712524414062,4999.95068359375,-138.507354736328,53.3489189147949,64.7429809570312,40.6344413757324,23.9784984588623,48.4428443908691,17
2892,87.6193008422852,18.6136951446533,72.1111450195312,-96.0423126220703,57.4201278686523,4999.95263671875,-138.458053588867,53.3838424682617,64.7470932006836,40.6982688903809,24.022346496582,48.4609603881836,17
2893,87.6043701171875,18.5658874511719,72.1120223999023,-96.1171035766602,57.463062286377,4999.9453125,-138.399719238281,53.3903923034668,64.8072738647461,40.7756805419922,24.0526027679443,48.4639358520508,17
