,data_point,u_q,coolant,stator_winding,u_d,stator_tooth,motor_speed,i_d,i_q,pm,stator_yoke,ambient,torque,profile_id
2662,2663,87.1183624267578,19.210796356201197,72.08396911621091,-96.35803985595699,57.466548919677706,4999.9541015625,-138.56103515625,53.381076812744105,63.9696846008301,40.930168151855504,23.2805290222168,48.618778228759794,17
2663,2664,87.13636016845699,19.259840011596697,72.0838928222656,-96.3004302978516,57.467960357665994,4999.9560546875,-138.571441650391,53.352298736572294,63.9368743896484,40.9202537536621,23.272762298584,48.5611152648926,17
2664,2665,87.0879364013672,19.290248870849602,72.09461975097659,-96.3125839233399,57.4689712524414,4999.9560546875,-138.563186645508,53.362174987793,63.926963806152294,40.906776428222706,23.271751403808604,48.6468162536621,17
2665,2666,87.1807632446289,19.305709838867198,72.0757827758789,-96.2556915283203,57.469696044921896,4999.951171875,-138.691314697266,53.3707466125488,63.9507026672363,40.9021453857422,23.2681007385254,48.738231658935604,17
2666,2667,87.35757446289058,19.314895629882802,72.0534896850586,-96.0800933837891,57.47021484375,4999.94921875,-138.798416137695,53.3506736755371,63.952476501464794,40.9256629943848,23.271070480346697,48.737865447998,17
2667,2668,87.4969635009766,19.3023071289063,72.0459365844727,-95.967041015625,57.437129974365206,4999.9482421875,-138.935043334961,53.338218688964794,63.8558578491211,40.967010498046896,23.3122634887695,48.7446441650391,17
2668,2669,87.6716690063477,19.2148933410645,72.05873107910159,-95.8163909912109,57.407958984375,4999.9521484375,-138.961135864258,53.306121826171896,63.7775650024414,40.975181579589794,23.3760604858398,48.6276702880859,17
2669,2670,87.7336959838867,19.0969009399414,72.0698013305664,-95.6829986572266,57.419254302978494,4999.96142578125,-138.967041015625,53.2479248046875,63.8484306335449,40.990791320800795,23.4276523590088,48.5107307434082,17
2670,2671,87.6649017333984,18.9877700805664,72.0609588623047,-95.7165985107422,57.4340705871582,4999.953125,-138.995162963867,53.2956123352051,63.976966857910206,40.9900360107422,23.4693984985352,48.4629135131836,17
2671,2672,87.7138671875,18.882982254028303,72.0670547485352,-95.6551361083984,57.395301818847706,4999.95361328125,-138.948165893555,53.2742576599121,64.1521453857422,40.8843421936035,23.4997043609619,48.4496726989746,17
2672,2673,87.6124954223633,18.8033809661865,72.0720672607422,-95.7658843994141,57.4064865112305,4999.95458984375,-138.99581909179702,53.303581237793,64.3693161010742,40.8786964416504,23.5196800231934,48.5505523681641,17
2673,2674,87.6697616577149,18.7390422821045,72.03273010253909,-95.8214340209961,57.424922943115206,4999.95263671875,-138.873916625977,53.323860168457,64.50408935546879,40.9043388366699,23.541395187377898,48.50651550292971,17
2674,2675,87.6960830688477,18.6989803314209,71.9768981933594,-95.80908203125,57.4381332397461,4999.947265625,-138.784683227539,53.3242874145508,64.5704193115234,40.848426818847706,23.554960250854503,48.504180908203104,17
2675,2676,87.4485321044922,18.682781219482397,71.936149597168,-95.90723419189449,57.447601318359396,4999.962890625,-138.796646118164,53.30561828613279,64.64125823974611,40.7922248840332,23.5556488037109,48.569950103759794,17
2676,2677,87.5574569702149,18.6744174957275,71.9413833618164,-96.04137420654301,57.454383850097706,4999.9521484375,-138.68298339843798,53.387058258056605,64.70803833007811,40.707347869873,23.553014755249,48.5390625,17
2677,2678,87.5721969604492,18.6919097900391,71.98207092285159,-96.0389251708984,57.436939239502,4999.95068359375,-138.641067504883,53.341712951660206,64.7242889404297,40.7390785217285,23.5653133392334,48.4810066223145,17
2678,2679,87.5517425537109,18.741651535034197,72.0216598510742,-96.08151245117192,57.397430419921896,4999.95654296875,-138.635971069336,53.384616851806605,64.7247772216797,40.815193176269496,23.574106216430696,48.4889907836914,17
2679,2680,87.5859222412109,18.8401737213135,72.0438613891602,-96.1216583251953,57.369987487793,4999.9560546875,-138.530853271484,53.3542060852051,64.7326812744141,40.8445930480957,23.5709495544434,48.4671859741211,17
2680,2681,87.49242401123051,18.957294464111303,72.0624542236328,-96.14767456054692,57.3371658325195,4999.951171875,-138.51330566406298,53.33403015136721,64.6709671020508,40.9099159240723,23.584411621093697,48.37028503417971,17
2681,2682,87.29590606689449,19.055587768554698,72.0675354003906,-96.2526092529297,57.3504486083984,4999.95166015625,-138.431594848633,53.34468078613279,64.52413940429689,40.884635925293004,23.5946216583252,48.416080474853494,17
2682,2683,87.2815475463867,19.1334533691406,72.0250930786133,-96.3201675415039,57.368370056152294,4999.9521484375,-138.385238647461,53.349788665771506,64.3506240844727,40.696102142334,23.5877380371094,48.462223052978494,17
2683,2684,87.19760131835942,19.194616317749,71.9859924316406,-96.3242568969727,57.3947525024414,4999.94970703125,-138.45068359375,53.3742561340332,64.2084197998047,40.6115760803223,23.5884227752686,48.490413665771506,17
2684,2685,87.2560806274414,19.2369155883789,71.9933853149414,-96.1735687255859,57.3973999023437,4999.95068359375,-138.435455322266,53.3370475769043,64.080207824707,40.69594192504879,23.639240264892603,48.5029525756836,17
2685,2686,87.2217864990234,19.2593727111816,72.01124572753909,-96.1533966064453,57.414379119873104,4999.94921875,-138.550033569336,53.3464965820312,63.9807243347168,40.767360687255895,23.7000751495361,48.5777244567871,17
2686,2687,87.29236602783199,19.2451095581055,71.9834442138672,-96.11473846435551,57.4305763244629,4999.95654296875,-138.612899780273,53.3576850891113,63.9312553405762,40.773750305175795,23.769227981567397,48.5755805969238,17
2687,2688,87.2488479614258,19.1646347045898,71.93482971191409,-96.08175659179692,57.44218444824221,4999.95361328125,-138.712753295898,53.340461730957,63.845829010009794,40.8293304443359,23.834619522094698,48.70210266113279,17
2688,2689,87.41284942626949,19.0552864074707,71.90480041503909,-95.9514541625977,57.450504302978494,4999.9501953125,-138.839019775391,53.3308296203613,63.77217102050779,40.79652786254879,23.821714401245103,48.680549621582,17
2689,2690,87.5479888916016,18.945182800293,71.8863067626953,-95.8457183837891,57.42619323730471,4999.95068359375,-138.95553588867202,53.31047058105471,63.7453002929688,40.7040596008301,23.7808532714844,48.621612548828104,17
2690,2691,87.6999740600586,18.850627899169897,71.89544677734379,-95.82797241210942,57.4111480712891,4999.94970703125,-138.953109741211,53.317630767822294,63.7486724853516,40.7035140991211,23.768386840820302,48.5732574462891,17
2691,2692,87.7396087646484,18.7569561004639,71.9435958862305,-95.7967987060547,57.4237251281738,4999.9501953125,-138.96463012695298,53.315093994140604,63.731040954589794,40.7957305908203,23.747793197631804,48.5278434753418,17
2692,2693,87.7119674682617,18.666051864624,71.9940948486328,-95.7995758056641,57.4372749328613,4999.958984375,-138.976211547852,53.312904357910206,63.7741470336914,40.899452209472706,23.7049045562744,48.5380058288574,17
2693,2694,87.6782608032227,18.5954513549805,72.017936706543,-95.7212295532227,57.446983337402294,4999.95361328125,-138.854598999023,53.230598449707,63.933311462402294,40.872367858886705,23.6623153686523,48.5515327453613,17
2694,2695,87.5990676879883,18.5767669677734,71.98118591308591,-95.82516479492192,57.4539413452149,4999.95068359375,-138.905746459961,53.2907562255859,64.1066970825195,40.6856269836426,23.621770858764602,48.544315338134794,17
2695,2696,87.6109771728516,18.5888843536377,71.9697494506836,-95.84854125976558,57.458927154540994,4999.94775390625,-138.84207153320298,53.3044853210449,64.306884765625,40.73789596557621,23.5890846252441,48.544620513915994,17
2696,2697,87.5568313598633,18.6066837310791,72.00274658203129,-95.98937225341801,57.463294982910206,4999.95068359375,-138.837295532227,53.3633880615234,64.4626846313477,40.791595458984396,23.550321578979503,48.53727722167971,17
2697,2698,87.5329437255859,18.6432285308838,72.0340042114258,-96.0685043334961,57.4657974243164,4999.95361328125,-138.797378540039,53.38005065917971,64.4734344482422,40.815093994140604,23.5104198455811,48.533473968505895,17
2698,2699,87.47634887695308,18.6908912658691,72.04576110839841,-96.0893096923828,57.4674224853516,4999.95947265625,-138.715576171875,53.3398780822754,64.4133758544922,40.753608703613295,23.4887256622314,48.5815544128418,17
2699,2700,87.4403076171875,18.7726268768311,72.0545196533203,-96.2125015258789,57.4510612487793,4999.95556640625,-138.667526245117,53.408031463623104,64.4039306640625,40.7698860168457,23.4774322509766,48.595165252685604,17
2700,2701,87.46947479248051,18.896673202514602,72.067008972168,-96.25782012939449,57.4428100585938,4999.953125,-138.611389160156,53.4222297668457,64.4110870361328,40.858226776123,23.4751625061035,48.5639877319336,17
2701,2702,87.50424194335942,19.0176944732666,72.0807800292969,-96.2344436645508,57.4487648010254,4999.95654296875,-138.511459350586,53.381217956543,64.4270477294922,40.9589958190918,23.468994140625,48.5234565734863,17
2702,2703,87.3868255615234,19.099208831787102,72.0800552368164,-96.3744659423828,57.4552154541016,4999.9501953125,-138.510787963867,53.423702239990206,64.5361785888672,40.988616943359396,23.4582023620605,48.474525451660206,17
2703,2704,87.3662490844727,19.1519412994385,72.0633239746094,-96.39022827148442,57.4598388671875,4999.95068359375,-138.42887878418,53.430904388427706,64.63021850585939,40.994178771972706,23.450660705566396,48.4725227355957,17
2704,2705,87.1790390014649,19.199312210083,72.0411758422852,-96.3538665771484,57.4631538391113,4999.94677734375,-138.368942260742,53.37898254394529,64.6583404541016,41.0694732666016,23.452119827270497,48.4798469543457,17
2705,2706,87.2141571044922,19.2223625183105,72.0484390258789,-96.36620330810551,57.465526580810604,4999.9521484375,-138.375503540039,53.4023971557617,64.6780548095703,41.124382019043004,23.452325820922898,48.5193557739258,17
2706,2707,87.1675033569336,19.1980571746826,72.0639343261719,-96.3427047729492,57.467227935790994,4999.95849609375,-138.51042175293,53.406036376953104,64.69818115234379,41.1184844970703,23.4512729644775,48.5468597412109,17
2707,2708,87.2792816162109,19.1110401153564,72.07383728027341,-96.1240768432617,57.4684448242188,4999.951171875,-138.54606628418,53.354732513427706,64.7439498901367,41.0384368896484,23.457384109497102,48.628776550293,17
2708,2709,87.3193740844727,19.003208160400398,72.0717544555664,-96.05514526367192,57.4693183898926,4999.955078125,-138.704696655273,53.3604621887207,64.83798980712889,41.0681266784668,23.486829757690398,48.632484436035206,17
2709,2710,87.4633941650391,18.8994998931885,72.0751876831055,-95.944580078125,57.469944000244105,4999.95361328125,-138.779586791992,53.350734710693395,64.8229904174805,41.0948143005371,23.5188674926758,48.67890930175779,17
2710,2711,87.4175338745117,18.7867031097412,72.0749206542969,-95.9006729125977,57.470394134521506,4999.951171875,-138.929992675781,53.343902587890604,64.65972900390629,41.070747375488295,23.5318756103516,48.6828002929687,17
2711,2712,87.5923080444336,18.6863117218018,72.0371627807617,-95.81927490234371,57.47151184082029,4999.94921875,-138.96398925781298,53.315647125244105,64.50042724609379,40.9487152099609,23.5427646636963,48.6171684265137,17
2712,2713,87.60851287841801,18.6096096038818,72.0194396972656,-95.7148818969727,57.471683502197294,4999.955078125,-139.037734985352,53.2729377746582,64.37942504882811,40.8855400085449,23.5679626464844,48.5609817504883,17
2713,2714,87.65393829345699,18.5525512695313,72.03904724121091,-95.79625701904301,57.4716377258301,4999.953125,-138.993743896484,53.2962760925293,64.3260040283203,40.82419967651371,23.6177291870117,48.53950500488279,17
2714,2715,87.5721969604492,18.538715362548803,72.06248474121091,-95.8099212646484,57.4540824890137,4999.95263671875,-139.040588378906,53.2917327880859,64.4040374755859,40.864082336425795,23.663249969482397,48.542087554931605,17
2715,2716,87.5896682739258,18.537015914917,72.0509033203125,-95.8204116821289,57.4553298950195,4999.9501953125,-138.95877075195298,53.2800445556641,64.4629364013672,40.9584808349609,23.6703395843506,48.5353813171387,17
2716,2717,87.46597290039058,18.560983657836896,72.0395584106445,-95.8702850341797,57.4599189758301,4999.9560546875,-138.902114868164,53.288875579834006,64.41458129882811,40.97629928588871,23.698598861694304,48.480873107910206,17
2717,2718,87.5278549194336,18.6013507843018,72.0529251098633,-95.9178848266602,57.46321105957029,4999.94873046875,-138.810531616211,53.2935104370117,64.4457550048828,40.97645950317379,23.7504711151123,48.4329719543457,17
2718,2719,87.56350708007808,18.6551475524902,72.0618667602539,-95.9760894775391,57.4655685424805,4999.9482421875,-138.73583984375,53.336067199707,64.53878784179689,40.9885215759277,23.8056201934814,48.49943542480471,17
2719,2720,87.5781097412109,18.7247581481934,72.03009033203129,-96.0492172241211,57.467258453369105,4999.9501953125,-138.684799194336,53.3600997924805,64.59234619140629,41.000480651855504,23.864080429077102,48.4809494018555,17
2720,2721,87.6027450561523,18.814683914184602,72.0095138549805,-96.0905227661133,57.4581108093262,4999.94677734375,-138.62112426757798,53.385612487793,64.6808319091797,41.0498466491699,23.9012050628662,48.5154685974121,17
2721,2722,87.5927047729492,18.938739776611303,72.0152282714844,-96.18505859375,57.4652252197266,4999.958984375,-138.56091308593798,53.4169692993164,64.7275238037109,41.04201126098629,23.9236660003662,48.5106048583984,17
2722,2723,87.46124267578129,19.0471572875977,72.0260467529297,-96.2563323974609,57.46537780761721,4999.95458984375,-138.479629516602,53.382606506347706,64.7543563842774,40.870941162109396,23.959655761718697,48.471439361572294,17
2723,2724,87.4574127197266,19.128372192382802,72.04286193847659,-96.3814926147461,57.4524421691895,4999.95751953125,-138.428939819336,53.4325561523437,64.80859375,40.6902618408203,23.9718208312988,48.5018501281738,17
2724,2725,87.3728866577148,19.1886386871338,72.0298233032227,-96.3964080810547,57.4578514099121,4999.95458984375,-138.409317016602,53.418704986572294,64.8109283447266,40.714729309081996,23.983629226684602,48.4244384765625,17
2725,2726,87.25794219970699,19.1998558044434,72.00994873046879,-96.4406051635742,57.4617309570313,4999.9521484375,-138.431411743164,53.384349822998,64.82875823974611,40.68941497802739,24.000862121582,48.4543380737305,17
2726,2727,87.181884765625,19.1467113494873,72.0214004516602,-96.4302597045898,57.464508056640604,4999.94775390625,-138.477584838867,53.376071929931605,64.8935623168945,40.7570953369141,24.0005264282227,48.4916458129883,17
2727,2728,86.9864273071289,19.0500106811523,72.04705810546871,-96.43677520751949,57.466495513915994,4999.95703125,-138.564010620117,53.3658866882324,64.92236328125,40.827110290527294,23.9908618927002,48.5661849975586,17
2728,2729,87.1078414916992,18.9500293731689,72.0423202514648,-96.28439331054692,57.467922210693395,4999.9501953125,-138.566497802734,53.323036193847706,64.9594039916992,40.88364791870121,23.9955005645752,48.6295585632324,17
2729,2730,87.16494750976558,18.8287677764893,72.0181427001953,-96.21514892578121,57.4689445495605,4999.9521484375,-138.716064453125,53.327709197998,64.98440551757811,40.8617820739746,23.9956398010254,48.6414184570313,17
2730,2731,87.2081451416016,18.710369110107397,72.0294189453125,-96.19369506835942,57.469676971435604,4999.96044921875,-138.88427734375,53.355220794677706,64.8332366943359,40.90037155151371,23.973173141479503,48.722347259521506,17
2731,2732,87.3721466064453,18.6233959197998,72.0555877685547,-96.0791473388672,57.4701995849609,4999.9599609375,-138.964019775391,53.3355369567871,64.6113357543945,40.938327789306605,23.9433650970459,48.7068290710449,17
2732,2733,87.5453567504883,18.5568866729736,72.0706329345703,-95.9532241821289,57.470577239990206,4999.95654296875,-139.012893676758,53.321720123290994,64.3889007568359,40.824493408203104,23.9232749938965,48.7045745849609,17
2733,2734,87.46286010742192,18.5062561035156,72.0774841308594,-95.8752670288086,57.4708442687988,4999.95068359375,-139.087539672852,53.2908248901367,64.2071533203125,40.6711196899414,23.910964965820302,48.6906051635742,17
2734,2735,87.61571502685551,18.4834003448486,72.07147216796871,-95.8219223022461,57.4614791870117,4999.9453125,-138.99490356445298,53.2714920043945,64.15670776367189,40.721981048584,23.8774719238281,48.6175422668457,17
2735,2736,87.5772933959961,18.490406036377,72.0751724243164,-95.8773345947266,57.462310791015604,4999.9501953125,-139.011138916016,53.2980842590332,64.2040557861328,40.6922721862793,23.8383255004883,48.594520568847706,17
2736,2737,87.52215576171871,18.5235157012939,72.0873260498047,-96.0128860473633,57.4649238586426,4999.95654296875,-139.00915527343798,53.3261184692383,64.2635955810547,40.79762649536129,23.802795410156197,48.6076889038086,17
2737,2738,87.53441619873051,18.5676364898682,72.09275817871091,-95.9667739868164,57.466796875,4999.9521484375,-138.94274902343798,53.3363838195801,64.33303070068361,40.796848297119105,23.736499786377,48.535438537597706,17
2738,2739,87.5597991943359,18.6247863769531,72.0985412597656,-95.9583892822266,57.468135833740206,4999.9541015625,-138.857894897461,53.3264694213867,64.2959365844727,40.631011962890604,23.669361114502,48.5419235229492,17
2739,2740,87.44418334960942,18.7058429718018,72.105110168457,-96.0674819946289,57.458740234375,4999.9560546875,-138.78390502929702,53.352203369140604,64.195686340332,40.635036468505895,23.6231861114502,48.57185363769529,17
2740,2741,87.51699829101558,18.8208789825439,72.0993347167969,-96.1001434326172,57.4601821899414,4999.94921875,-138.695571899414,53.3700103759766,64.1717147827148,40.670192718505895,23.585241317749,48.553348541259794,17
2741,2742,87.54137420654301,18.9353809356689,72.0954513549805,-96.1428985595703,57.4633979797363,4999.94873046875,-138.654190063477,53.39509582519529,64.12331390380861,40.669895172119105,23.5277824401855,48.5906639099121,17
2742,2743,87.5340194702148,19.040296554565398,72.09429931640629,-96.1389007568359,57.456939697265604,4999.95263671875,-138.619812011719,53.367317199707,64.08096313476561,40.594207763671896,23.4793262481689,48.570594787597706,17
2743,2744,87.47496795654301,19.119716644287102,72.09181213378909,-96.2124862670899,57.4504623413086,4999.953125,-138.603576660156,53.3796806335449,64.0517120361328,40.5952758789063,23.438640594482397,48.512020111084006,17
2744,2745,87.48602294921879,19.1700267791748,72.0964660644531,-96.24195098876949,57.454586029052706,4999.9521484375,-138.492858886719,53.3632392883301,64.01919555664061,40.6873054504395,23.4085121154785,48.4933090209961,17
2745,2746,87.34838104248051,19.1706314086914,72.103630065918,-96.3920135498047,57.449031829834006,4999.94970703125,-138.376281738281,53.400783538818395,64.04983520507811,40.743896484375,23.3742828369141,48.538211822509794,17
2746,2747,87.3035507202149,19.1133251190186,72.1019744873047,-96.4424819946289,57.442867279052706,4999.955078125,-138.356704711914,53.4085845947266,64.13919067382811,40.7599487304688,23.336744308471697,48.5818748474121,17
2747,2748,87.1952590942383,19.0134677886963,72.0537796020508,-96.4397811889648,57.44880676269529,4999.95654296875,-138.402679443359,53.3826904296875,64.2884979248047,40.7865333557129,23.3037109375,48.5424194335937,17
2748,2749,87.20477294921871,18.916793823242198,72.026985168457,-96.3803482055664,57.446483612060604,4999.94921875,-138.413635253906,53.3930473327637,64.4808197021484,40.758636474609396,23.2736377716064,48.633617401123104,17
2749,2750,87.20217895507808,18.814416885376,72.027099609375,-96.29344940185551,57.4525299072266,4999.9462890625,-138.518051147461,53.3719100952149,64.54931640625,40.7533760070801,23.2515029907227,48.6800537109375,17
2750,2751,87.0959930419922,18.720890045165998,72.0358963012695,-96.31945037841801,57.4588813781738,4999.958984375,-138.700256347656,53.3984146118164,64.45400238037111,40.8123435974121,23.2366886138916,48.782844543457,17
2751,2752,87.2968063354492,18.6397914886475,72.0541229248047,-96.0860824584961,57.4626350402832,4999.95703125,-138.68118286132798,53.3354644775391,64.3018341064453,40.892185211181605,23.2273063659668,48.7439575195313,17
2752,2753,87.44483184814449,18.574655532836896,72.0725936889648,-95.9923248291016,57.465152740478494,4999.953125,-138.80691528320298,53.350555419921896,64.1459884643555,40.9221153259277,23.2212791442871,48.704280853271506,17
2753,2754,87.5959091186524,18.5279846191406,72.0865249633789,-95.88243865966801,57.4669609069824,4999.9541015625,-138.889495849609,53.2963447570801,64.07794189453129,40.81638717651371,23.216960906982397,48.6790885925293,17
2754,2755,87.64990234375,18.502210617065398,72.0952682495117,-95.8331146240234,57.4682540893555,4999.9541015625,-138.999526977539,53.310428619384794,64.0335235595703,40.683387756347706,23.2076969146728,48.664554595947294,17
2755,2756,87.7473373413086,18.4880676269531,72.0922012329102,-95.78968048095699,57.4476737976074,4999.94775390625,-138.96731567382798,53.3101005554199,63.98503112792971,40.683322906494105,23.197582244873,48.5585060119629,17
2756,2757,87.5769805908203,18.508609771728498,72.0715713500977,-95.71453857421879,57.4498977661133,4999.9453125,-138.96716308593798,53.364627838134794,63.96614074707029,40.7557716369629,23.1909503936768,48.4877052307129,17
2757,2758,87.5542144775391,18.5583572387695,72.07257080078129,-95.8709869384766,57.456027984619105,4999.9560546875,-138.957870483398,53.323936462402294,63.9390640258789,40.7228546142578,23.1853141784668,48.5219535827637,17
2758,2759,87.58460235595699,18.6255702972412,72.08650970458991,-95.8185043334961,57.460422515869105,4999.95263671875,-138.88410949707,53.282299041748104,63.9399337768555,40.749195098877,23.1811962127686,48.4530830383301,17
2759,2760,87.5552139282227,18.7021884918213,72.079833984375,-95.9302520751953,57.4635696411133,4999.95361328125,-138.855545043945,53.31892395019529,63.950511932373104,40.7318840026855,23.1779766082764,48.4852905273438,17
2760,2761,87.57321166992192,18.7763404846191,72.0823211669922,-95.9681777954102,57.465824127197294,4999.95556640625,-138.78494262695298,53.356117248535206,63.949954986572294,40.7087173461914,23.1685352325439,48.4874687194824,17
2761,2762,87.5823593139648,18.8917064666748,72.09349060058591,-96.0163726806641,57.4395599365234,4999.9599609375,-138.738479614258,53.3705520629883,64.00320434570311,40.5965347290039,23.1659641265869,48.5567855834961,17
2762,2763,87.41883087158199,19.005779266357397,72.0780563354492,-96.12194061279301,57.4427375793457,4999.95654296875,-138.691162109375,53.376102447509794,64.13417816162111,40.6791877746582,23.1674098968506,48.614429473877,17
2763,2764,87.5075149536133,19.077657699585,72.0772171020508,-96.15512084960942,57.450901031494105,4999.947265625,-138.601333618164,53.388786315918,64.30758666992189,40.773887634277294,23.1615829467773,48.6395988464355,17
2764,2765,87.5010528564453,19.104585647583,72.0898361206055,-96.1978225708008,57.4025802612305,4999.9462890625,-138.562911987305,53.3805160522461,64.4234771728516,40.6865386962891,23.161331176757802,48.5940132141113,17
2765,2766,87.4966506958008,19.101087570190398,72.098258972168,-96.2327423095703,57.40193176269529,4999.94873046875,-138.48127746582,53.3829154968262,64.4894180297852,40.64231491088871,23.1640892028809,48.5547981262207,17
2766,2767,87.3879852294922,19.0525207519531,72.0983963012695,-96.3701400756836,57.4198112487793,4999.95556640625,-138.465713500977,53.417186737060604,64.5676727294922,40.6405067443848,23.1666049957275,48.534664154052706,17
2767,2768,87.3276596069336,18.962970733642603,72.1003036499023,-96.3739471435547,57.4344711303711,4999.9609375,-138.421737670898,53.4130363464355,64.5948944091797,40.6687355041504,23.167869567871104,48.5257186889649,17
2768,2769,87.1952590942383,18.8737182617188,72.085319519043,-96.35250854492192,57.444972991943395,4999.9609375,-138.333160400391,53.3660163879395,64.6667633056641,40.592380523681605,23.1699295043945,48.5513763427734,17
2769,2770,87.0943450927734,18.7772235870361,72.0712127685547,-96.4231414794922,57.4437408447266,4999.95849609375,-138.438430786133,53.3897552490234,64.7639007568359,40.649974822998,23.174917221069304,48.592624664306605,17
2770,2771,87.1069793701172,18.684679031372102,72.0757598876953,-96.3528900146484,57.409141540527294,4999.951171875,-138.491348266602,53.3828544616699,64.88702392578121,40.6430168151856,23.184200286865202,48.6415786743164,17
2771,2772,87.1357269287109,18.6056861877441,72.08740234375,-96.2720184326172,57.3887786865234,4999.94970703125,-138.612075805664,53.35676574707029,64.9559478759766,40.615516662597706,23.2148761749268,48.636680603027294,17
2772,2773,87.2319488525391,18.5451812744141,72.089729309082,-96.1419677734375,57.3510551452637,4999.9501953125,-138.734619140625,53.343864440918,64.8469772338867,40.6199607849121,23.249647140502898,48.659671783447294,17
2773,2774,87.3254776000977,18.507160186767603,72.0483627319336,-96.0384521484375,57.363250732421896,4999.9599609375,-138.870193481445,53.328304290771506,64.6830902099609,40.6030311584473,23.2773761749268,48.666439056396506,17
2774,2775,87.47555541992192,18.4854946136475,71.9826202392578,-95.9533462524414,57.3567085266113,4999.95263671875,-138.87776184082,53.3376617431641,64.4588623046875,40.611015319824205,23.2900009155273,48.6417007446289,17
2775,2776,87.60535430908199,18.496517181396502,71.983039855957,-95.8865737915039,57.346809387207,4999.958984375,-138.959228515625,53.3390769958496,64.3038330078125,40.6730918884277,23.3071308135986,48.645057678222706,17
2776,2777,87.6717987060547,18.5280532836914,72.0016784667969,-95.78289794921879,57.339717864990206,4999.9560546875,-138.996566772461,53.30224609375,64.2278594970703,40.4989242553711,23.3112869262695,48.584911346435604,17
2777,2778,87.6694107055664,18.5757064819336,72.0256271362305,-95.7454681396484,57.369686126709006,4999.9541015625,-139.004867553711,53.2802925109863,64.169807434082,40.249240875244105,23.2895317077637,48.5336723327637,17
2778,2779,87.6818389892578,18.629077911377,72.0491638183594,-95.7816009521484,57.3706741333008,4999.951171875,-138.942199707031,53.282543182373,64.17379760742189,40.181648254394496,23.2642841339111,48.4929084777832,17
2779,2780,87.4981842041016,18.712177276611303,72.0343399047852,-95.7659378051758,57.3933792114258,4999.9580078125,-138.932510375977,53.269927978515604,64.19869995117189,40.1601142883301,23.240911483764602,48.50727844238279,17
2780,2781,87.5988311767578,18.794420242309602,72.0403289794922,-95.9243316650391,57.415531158447294,4999.94921875,-138.779312133789,53.3327713012695,64.270637512207,40.176544189453104,23.221380233764602,48.5257797241211,17
2781,2782,87.4882354736328,18.901279449462898,72.0634078979492,-96.0141448974609,57.432201385498,4999.95361328125,-138.84802246093798,53.3669357299805,64.3684768676758,40.137687683105504,23.2073860168457,48.6020584106445,17
2782,2783,87.5292587280273,19.0091857910156,72.0793228149414,-96.04137420654301,57.433162689209006,4999.94873046875,-138.754592895508,53.344512939453104,64.50448608398439,40.123233795166,23.1918087005615,48.5510749816895,17
2783,2784,87.5348968505859,19.083663940429698,72.0909957885742,-96.05374145507808,57.4426498413086,4999.951171875,-138.70553588867202,53.3509864807129,64.6962432861328,40.2289810180664,23.177515029907198,48.544517517089794,17
2784,2785,87.54332733154301,19.1158428192139,72.0947723388672,-96.1771240234375,57.45100402832029,4999.96044921875,-138.656356811523,53.392848968505895,64.8319473266602,40.2683715820313,23.1734428405762,48.554080963134794,17
2785,2786,87.40196990966801,19.1080226898193,72.0996322631836,-96.1368865966797,57.4568214416504,4999.94970703125,-138.585067749023,53.3173828125,64.930534362793,40.2075233459473,23.1727676391602,48.50801086425779,17
2786,2787,87.42575073242192,19.0606002807617,72.10589599609379,-96.2726287841797,57.4609909057617,4999.94873046875,-138.531631469727,53.379787445068395,64.9536056518555,40.1222915649414,23.171588897705103,48.503108978271506,17
2787,2788,87.35433959960942,18.9736499786377,72.1072998046875,-96.3358154296875,57.4639778137207,4999.95361328125,-138.50222778320298,53.391086578369105,64.98486328125,40.189666748046896,23.151004791259798,48.5126762390137,17
2788,2789,87.2573013305664,18.8810119628906,72.060920715332,-96.4499053955078,57.466911315918,4999.9501953125,-138.48205566406298,53.4167556762695,65.0142440795898,40.40000534057621,23.131912231445302,48.496253967285206,17
2789,2790,87.21532440185551,18.7792434692383,71.9951629638672,-96.3994293212891,57.468387603759794,4999.94970703125,-138.44216918945298,53.3865432739258,65.09451293945311,40.419647216796896,23.1350116729736,48.5460357666016,17
2790,2791,87.0959320068359,18.6766262054443,71.9738311767578,-96.4338836669922,57.4692802429199,4999.9521484375,-138.5146484375,53.397430419921896,65.18422698974611,40.444709777831996,23.144535064697298,48.604496002197294,17
2791,2792,87.0177536010742,18.6063480377197,71.984489440918,-96.34573364257808,57.4699172973633,4999.9541015625,-138.474197387695,53.3325119018555,65.16558837890629,40.5294342041016,23.1322364807129,48.6283836364746,17
2792,2793,87.13098907470699,18.561935424804698,71.9887161254883,-96.28475952148442,57.4703712463379,4999.9501953125,-138.496017456055,53.3396797180176,65.055419921875,40.6213607788086,23.1126441955566,48.6187591552734,17
2793,2794,87.2418746948242,18.5200462341309,71.9751510620117,-96.1355972290039,57.470699310302706,4999.95263671875,-138.593017578125,53.34700012207029,64.86647796630861,40.7358741760254,23.111558914184602,48.5969848632813,17
2794,2795,87.41189575195308,18.505447387695302,71.9908981323242,-96.0561065673828,57.4717292785645,4999.94970703125,-138.677398681641,53.3504791259766,64.6780166625977,40.828132629394496,23.1242523193359,48.6170234680176,17
